timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
114860804,inf,0,0,1,0,0
115874753,inf,0,0,1,0,0
116890461,inf,0,0,1,0,0
117897056,inf,0,0,1,0,0
118917430,inf,0,0,1,0,0
119927439,inf,0,0,1,0,0
120945178,inf,0,0,1,0,0
121960675,inf,0,0,1,0,0
122967405,inf,0,0,1,0,0
123969184,inf,0,0,1,0,0
125988052,inf,0,0,1,0,0
127000701,inf,0,0,1,0,0
128013196,inf,0,0,1,0,0
129021069,inf,0,0,1,0,0
130032055,inf,0,0,1,0,0
131047100,inf,0,0,1,0,0
132053056,inf,0,0,1,0,0
133071055,inf,0,0,1,0,0
134081216,inf,0,0,1,0,0
135091594,inf,0,0,1,0,0
136101181,inf,0,0,1,0,0
137106044,inf,0,0,1,0,0
138121061,inf,0,0,1,0,0
139135125,inf,0,0,1,0,0
140146136,inf,0,0,1,0,0
141163100,inf,0,0,1,0,0
142178285,inf,0,0,1,0,0
143181517,inf,0,0,1,0,0
144198553,inf,0,0,1,0,0
145215814,inf,0,0,1,0,0
146226186,inf,0,0,1,0,0
147243227,inf,0,0,1,0,0
148257119,inf,0,0,1,0,0
149266285,inf,0,0,1,0,0
150278815,inf,0,0,1,0,0
151292055,inf,0,0,1,0,0
152297354,inf,0,0,1,0,0
154320052,inf,0,0,1,0,0
155340509,inf,0,0,1,0,0
156352095,inf,0,0,1,0,0
157366241,inf,0,0,1,0,0
158373058,inf,0,0,1,0,0
159388052,inf,0,0,1,0,0
160396186,inf,0,0,1,0,0
161404058,inf,0,0,1,0,0
162412055,inf,0,0,1,0,0
163420052,inf,0,0,1,0,0
164437159,inf,0,0,1,0,0
166465057,inf,0,0,1,0,0
167478138,inf,0,0,1,0,0
168494574,inf,0,0,1,0,0
169507098,inf,0,0,1,0,0
170519975,inf,0,0,1,0,0
171533793,inf,0,0,1,0,0
172544062,inf,0,0,1,0,0
173556534,inf,0,0,1,0,0
174565190,inf,0,0,1,0,0
175578352,inf,0,0,1,0,0
176585292,inf,0,0,1,0,0
177597052,inf,0,0,1,0,0
178615057,inf,0,0,1,0,0
180649786,inf,0,0,1,0,0
181664058,inf,0,0,1,0,0
182672058,inf,0,0,1,0,0
183682148,inf,0,0,1,0,0
184691189,inf,0,0,1,0,0
185700157,inf,0,0,1,0,0
186715068,inf,0,0,1,0,0
187732075,inf,0,0,1,0,0
188748052,inf,0,0,1,0,0
189759052,inf,0,0,1,0,0
190767057,inf,0,0,1,0,0
191769147,inf,0,0,1,0,0
192781351,inf,0,0,1,0,0
194803531,inf,0,0,1,0,0
195818112,inf,0,0,1,0,0
196836052,inf,0,0,1,0,0
197851052,inf,0,0,1,0,0
198866115,inf,0,0,1,0,0
199880057,inf,0,0,1,0,0
200889056,inf,0,0,1,0,0
201901168,inf,0,0,1,0,0
202128055,inf,0,0,0,1,0
202170416,inf,1,0,0,0,0
203179090,inf,1,0,0,0,0
204195057,inf,1,0,0,0,0
205206403,inf,1,0,0,0,0
206213300,inf,1,0,0,0,0
207223098,inf,1,0,0,0,0
209260640,inf,1,0,0,0,0
210276068,inf,1,0,0,0,0
211291162,inf,1,0,0,0,0
212303221,inf,1,0,0,0,0
213318142,inf,1,0,0,0,0
214333150,inf,1,0,0,0,0
215349062,inf,1,0,0,0,0
216351065,inf,1,0,0,0,0
217357200,inf,1,0,0,0,0
219385196,inf,1,0,0,0,0
220400089,inf,1,0,0,0,0
221405054,inf,1,0,0,0,0
222405555,inf,1,0,0,0,0
223418410,inf,1,0,0,0,0
224424110,inf,1,0,0,0,0
225439063,inf,1,0,0,0,0
226450178,inf,1,0,0,0,0
227462557,inf,1,0,0,0,0
228472053,inf,1,0,0,0,0
229490230,inf,1,0,0,0,0
232526292,inf,1,0,0,0,0
233539786,inf,1,0,0,0,0
234545059,inf,1,0,0,0,0
235558186,inf,1,0,0,0,0
236573189,inf,1,0,0,0,0
237589057,inf,1,0,0,0,0
238602130,inf,1,0,0,0,0
239620062,inf,1,0,0,0,0
240638495,inf,1,0,0,0,0
241649390,inf,1,0,0,0,0
242651065,inf,1,0,0,0,0
243668561,inf,1,0,0,0,0
244677199,inf,1,0,0,0,0
245685164,inf,1,0,0,0,0
246692084,inf,1,0,0,0,0
247703092,inf,1,0,0,0,0
248715058,inf,1,0,0,0,0
249720254,inf,1,0,0,0,0
250727969,inf,1,0,0,0,0
251740057,inf,1,0,0,0,0
252746787,inf,1,0,0,0,0
253764241,inf,1,0,0,0,0
254771061,inf,1,0,0,0,0
255788053,inf,1,0,0,0,0
256796775,inf,1,0,0,0,0
257808754,inf,1,0,0,0,0
258822388,inf,1,0,0,0,0
259828591,inf,1,0,0,0,0
261859184,inf,1,0,0,0,0
262872373,inf,1,0,0,0,0
264885058,inf,1,0,0,0,0
265897059,inf,1,0,0,0,0
266185486,inf,0,0,1,0,0
267201756,inf,0,0,1,0,0
267653060,inf,0,0,0,1,0
267695208,inf,1,0,0,0,0
268705053,inf,1,0,0,0,0
269718139,inf,1,0,0,0,0
270731088,inf,1,0,0,0,0
271745054,inf,1,0,0,0,0
272754203,inf,1,0,0,0,0
273771073,inf,1,0,0,0,0
274784058,inf,1,0,0,0,0
275791103,inf,1,0,0,0,0
276808082,inf,1,0,0,0,0
277821380,inf,1,0,0,0,0
278836935,inf,1,0,0,0,0
279850289,inf,1,0,0,0,0
280865063,inf,1,0,0,0,0
281880699,inf,1,0,0,0,0
282893630,inf,1,0,0,0,0
283910491,inf,1,0,0,0,0
284918146,inf,1,0,0,0,0
286948064,inf,1,0,0,0,0
287960056,inf,1,0,0,0,0
288968739,inf,1,0,0,0,0
289984067,inf,1,0,0,0,0
290997270,inf,1,0,0,0,0
292005055,inf,1,0,0,0,0
293015063,inf,1,0,0,0,0
294031137,inf,1,0,0,0,0
295044057,inf,1,0,0,0,0
296058221,inf,1,0,0,0,0
297071281,inf,1,0,0,0,0
