timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
139284867,0.524133,0.02667717,0.30833063
139487313,0.3551458,0.038740303,0.3267702
139687365,0.34569198,0.03421467,0.3453555
139890471,0.48224723,0.034257215,0.35621768
140093638,0.46643957,0.031108622,0.36092255
140297744,0.31751817,0.035977177,0.44605523
140500885,0.2401319,0.032849528,0.515666
140704899,0.2079013,0.03284171,0.5157981
140907399,0.3454741,0.035855867,0.3396671
141107409,0.36012408,0.036657806,0.23528132
141311330,0.3571405,0.032764416,0.19991377
141514406,0.3042806,0.037326008,0.19266604
141714509,0.44834363,0.042356268,0.18232796
141917130,0.3133374,0.04026267,0.1830821
142121631,0.2212675,0.03175363,0.17848116
142323365,0.29065105,0.028978487,0.18829839
142528201,0.268041,0.035640728,0.19017279
142730517,0.21506363,0.043167148,0.18727975
142934355,0.21472548,0.035528563,0.19559334
143137568,0.25420424,0.01992337,0.19955333
143337766,0.25023225,0.023556009,0.19771245
143540210,0.24042751,0.027177425,0.20170394
143739989,0.24709289,0.028039247,0.20572129
143939647,0.25215337,0.02128754,0.2523646
144142843,0.2618007,0.025777189,0.2963628
144345751,0.23818433,0.024947762,0.29350922
144550548,0.27366805,0.025873423,0.28490582
144752855,0.26366818,0.025257893,0.36004514
144957649,0.2494107,0.026495617,0.35935053
145159311,0.5701972,0.023373166,0.3532264
145359402,0.40212303,0.027958056,0.36241516
145563028,0.2592129,0.04173765,0.43084264
145765864,0.6881098,0.046547186,0.42333072
145969350,0.32650343,0.04922654,0.41599962
146169943,0.2387044,0.040981103,0.41407284
146372092,0.6404802,0.02420508,0.41074124
146574524,0.40967026,0.02465106,0.43260828
146775310,0.5512788,0.043320917,0.4231467
146978843,0.37905422,0.036286674,0.4225153
147181762,0.36866015,0.02843351,0.41828114
147387338,0.3091865,0.02018368,0.43133086
147588929,0.42901266,0.03560078,0.41824365
147792983,0.3067662,0.033302374,0.4132737
147995273,0.38986441,0.022090206,0.40681463
148195283,0.25828534,0.020143492,0.5167961
148398997,0.2967925,0.046563223,0.49972236
148601730,0.3569656,0.06522182,0.48510423
148805338,0.34863856,0.0672146,0.47960454
149008941,0.28396288,0.05500085,0.4932662
149212195,0.24396364,0.04085528,0.49563092
149416871,0.23556215,0.020389128,0.49157432
149619455,0.27000245,0.02761991,0.4743904
149822553,0.34519884,0.031090945,0.46191218
150026370,0.3803804,0.022463977,0.46508577
150227438,0.41639444,0.052096564,0.45755908
150429039,0.47713837,0.053353496,0.4498247
151036603,0.39219758,0.029980566,0.42574754
151238474,0.40233168,0.042871065,0.43609175
151442027,0.31047115,0.036545277,0.45658216
151642456,0.3265006,0.035922427,0.4455932
151845085,0.34542486,0.047444828,0.42472592
152048889,0.48386502,0.036568005,0.5114876
152251321,0.4572809,0.037921708,0.53932714
152451407,0.33397993,0.039228022,0.5761995
152650629,0.3039536,0.046227064,0.63604414
152853692,0.2769488,0.08291126,0.61885446
153053773,0.2170089,0.09042848,0.58731365
153258323,0.24399018,0.07854321,0.5525841
153460295,0.1836056,0.06438889,0.5498194
153664438,0.11465585,0.047074433,0.55557585
154273685,0.32626092,0.03714938,0.53314745
154473830,0.3263272,0.039972603,0.5264117
154677860,0.35866553,0.038543686,0.5234026
154880727,0.3975853,0.043046422,0.5096787
155083367,0.40229395,0.074883915,0.5004421
155283306,0.41064215,0.08548241,0.49374563
155487472,0.45473143,0.070520386,0.52249795
155690017,0.17340805,0.048963077,0.56040424
155893679,0.2729162,0.049665768,0.56588244
156098087,0.23370501,0.008697162,0.54790014
156300419,0.17355779,0.018536333,0.5277513
156500455,0.24372594,0.025001258,0.51659435
156703335,0.35359296,0.033980284,0.51126087
156907741,0.3205866,0.041128077,0.50917554
157109694,0.38627377,0.03726153,0.5016282
158326543,0.38847312,0.048393182,0.53826654
158530476,0.43692407,0.03277965,0.56828684
158731242,0.3720751,0.036192063,0.6110996
158933008,0.31363347,0.04583712,0.64126104
159133093,0.30427933,0.030769408,0.6513414
159335431,0.31698543,0.059856005,0.6466864
159535324,0.3171039,0.058126546,0.62566155
159739348,0.2997333,0.0511678,0.6148031
159941762,0.3111683,0.037282854,0.6298827
160145361,0.3230772,0.037974805,0.6361
160348941,0.31490406,0.034335844,0.642031
160552202,0.2867358,0.045234147,0.66262835
160755963,0.29039916,0.03890376,0.6807286
160956931,0.28972828,0.0347345,0.6951157
161158470,0.31994832,0.034138888,0.6947162
161362169,0.34844026,0.044924997,0.6810636
161562301,0.34311318,0.048898507,0.681075
161764844,0.37992418,0.04856766,0.66297305
161968841,0.38851047,0.041594703,0.6542511
162171397,0.40391913,0.027026327,0.6577273
162376351,0.2100529,0.025483135,0.6687217
162578943,0.29166257,0.023334468,0.674439
162781786,0.2130145,0.027645418,0.6718043
162985386,0.27198276,0.030999865,0.68405235
163189015,0.34678152,0.0344542,0.6877972
163392818,0.29886037,0.037074875,0.6880656
163595254,0.3910074,0.0370623,0.6804426
163795283,0.3999412,0.03792691,0.6875757
163998514,0.32155055,0.03726314,0.6737753
164202761,0.31862128,0.0400926,0.6690505
164405721,0.39230862,0.045603678,0.6612078
164609198,0.48000178,0.050106544,0.6577489
164809234,0.49309462,0.052576628,0.64403856
165011319,0.5421127,0.052977998,0.62171715
165216353,0.5996188,0.05039378,0.6067646
165418515,0.58065367,0.046705678,0.6015618
165623543,0.52236223,0.038955018,0.608853
165825758,0.4551218,0.032982897,0.61763823
166028930,0.47458184,0.045960724,0.6258655
166232043,0.47951898,0.046504155,0.63415766
166436721,0.5875193,0.05006922,0.64413065
166639320,0.4950335,0.05266064,0.65234333
166843940,0.44881326,0.05872548,0.6564215
167045722,0.37514782,0.04752055,0.65477586
167245865,0.53938234,0.043416727,0.65751415
167444896,0.24890177,0.03455484,0.6622307
167648341,0.1986136,0.031727795,0.67260164
167851288,0.3442468,0.02648358,0.6773808
168051398,0.23485948,0.026212947,0.6768869
168254511,0.20790048,0.026695417,0.6801536
168457916,0.3801468,0.027840566,0.677673
168661663,0.34692505,0.0289451,0.6861379
168865378,0.45202392,0.039846785,0.66714567
169068143,0.43269432,0.041840743,0.65750706
169272226,0.16136983,0.042151436,0.6524243
169474853,0.29822576,0.04135493,0.64079815
169675214,0.3252539,0.038678773,0.622451
169877694,0.31586632,0.037329435,0.59287953
170076972,0.3682258,0.03789772,0.5710011
170281212,0.33714032,0.029188199,0.5588585
170484105,0.41661984,0.04160932,0.5462228
170688346,0.5054424,0.046682168,0.53109264
170891338,0.5410483,0.044637654,0.5163972
171094641,0.5770222,0.04427353,0.5111588
171298354,0.5037062,0.047145985,0.50561225
171500877,0.47129515,0.042909138,0.49889436
171700970,0.637854,0.047298204,0.5128329
171904848,0.27664632,0.05801569,0.51969993
172107342,0.2969697,0.060420457,0.51471823
172307323,0.24643295,0.05091137,0.50301695
172511440,0.20674305,0.043291267,0.49645847
172713774,0.17354825,0.04306841,0.4810328
172916977,0.42000678,0.037890904,0.4624046
173121516,0.30555704,0.021704689,0.45444006
173324110,0.2889488,0.026732227,0.46292928
173527615,0.3059389,0.039746292,0.45299783
173728573,0.28641492,0.037182428,0.4522892
173930662,0.32969135,0.028716618,0.45674714
174134885,0.3423703,0.026381573,0.4611621
174333216,0.37984967,0.022823768,0.4520016
174537034,0.29615295,0.04018943,0.4456196
174740116,0.33622044,0.04171725,0.4504281
174944432,0.59757197,0.035813946,0.45158452
175147362,0.23681398,0.028644232,0.46943775
175347526,0.30393407,0.024775991,0.47358236
175549731,0.28938383,0.01917444,0.49349782
175753738,0.5153396,0.057136327,0.5056415
175956909,0.5199069,0.057652812,0.5408181
176161381,0.4499928,0.06863027,0.54688877
176363300,0.3270648,0.05737842,0.5260703
176563427,0.36261284,0.07098931,0.4916259
176766974,0.50083023,0.060153533,0.47304106
176970605,0.19940035,0.053704035,0.4753855
177173734,0.49123052,0.04982118,0.49049526
177580258,0.41959524,0.039299753,0.49803635
177784023,0.47090104,0.0295828,0.5095622
177987753,0.42548877,0.046786427,0.51029503
178187527,0.6573081,0.045669056,0.50537056
178389757,0.37571004,0.046761498,0.5033692
178588980,0.2720422,0.04616243,0.4915584
178793529,0.34124386,0.03564296,0.48759654
178992438,0.6010951,0.035150915,0.48842698
179195609,0.20913988,0.027195957,0.50483197
179399205,0.16798411,0.02733493,0.5223343
179602460,0.4145932,0.024354422,0.52216554
179805923,0.36506543,0.024398306,0.51562953
180009491,0.45215148,0.021960685,0.5294319
180209508,0.35967946,0.032680713,0.5389987
180412273,0.42637634,0.05194105,0.56457806
180616445,0.52803093,0.06452193,0.57575166
180818570,0.4042389,0.064463824,0.56357276
181018522,0.33314553,0.051799968,0.53329426
181221729,0.34499803,0.058068305,0.49347723
181627309,0.24500914,0.052245907,0.46556064
182642421,0.44180247,0.050061874,0.5081972
182844870,0.6066982,0.037533958,0.50279707
183044899,0.31074303,0.041457146,0.5096842
183248427,0.47525907,0.034618024,0.5090897
183451400,0.4760894,0.0349639,0.4964085
183654462,0.42249283,0.04636764,0.50135595
183858745,0.53121513,0.06910915,0.52833533
184061706,0.80679417,0.06690798,0.5695933
184265178,0.47929943,0.06532559,0.6120927
184672556,0.30165198,0.030259449,0.6164744
184875371,0.33027154,0.019089222,0.59308416
185075354,0.20223409,0.05677677,0.5745985
185277769,0.38508865,0.06857174,0.5666002
185477802,0.42956543,0.07966504,0.54409707
185681888,0.40011716,0.08086986,0.50457597
185884149,0.3088272,0.07527909,0.47581086
186088740,0.4068844,0.06755547,0.4594807
186291269,0.33546573,0.037211053,0.4711351
186494504,0.31671548,0.029618464,0.49052826
186694618,0.5037888,0.031688664,0.5164626
186898951,0.6305623,0.037702065,0.5197059
187100903,0.15613273,0.043798026,0.5191077
187305421,0.55026406,0.037069287,0.5084421
187507412,0.49929655,0.03814717,0.4967
187708262,0.20100336,0.0431023,0.48758084
187910610,0.33610454,0.049072735,0.4786724
188114597,0.34646922,0.043909725,0.46444172
188317774,0.36632663,0.040965423,0.4511531
188521843,0.52711844,0.027748212,0.46211106
188724062,0.47125736,0.03723616,0.49407762
188924293,0.40256637,0.03802743,0.53026044
189127638,0.3950154,0.03639138,0.53458494
189330519,0.35662752,0.036625262,0.54560024
189530940,0.31318948,0.046927836,0.54012746
189730196,0.30506337,0.05355621,0.53665614
189933120,0.24396284,0.067237176,0.5303236
190136042,0.23721421,0.048710953,0.5295328
190340456,0.32434607,0.041747127,0.5345817
190543328,0.3815464,0.043210324,0.5370305
190747589,0.2548984,0.04004714,0.5537542
190949697,0.5126624,0.03965565,0.55107224
191154841,0.26837754,0.035078414,0.5526121
191357000,0.30396727,0.03371281,0.5525342
191560097,0.35824904,0.036294617,0.5572615
191762767,0.25475356,0.031087948,0.55359447
191963613,0.30388725,0.035726655,0.34994134
192166674,0.31669742,0.037669964,0.2540648
192370744,0.31934416,0.04082557,0.2380986
192573749,0.3570582,0.041939832,0.24644887
192778210,0.36645523,0.040616963,0.25024217
192980109,0.3346857,0.0408608,0.23228776
193184432,0.33794826,0.04144538,0.23007376
193387308,0.32648513,0.039675947,0.22207685
193586633,0.33658588,0.039060272,0.22523281
193789743,0.34297988,0.04094555,0.22551103
193989724,0.3336591,0.04266291,0.219566
194193659,0.37499127,0.03429341,0.21679975
194396070,0.33422387,0.028962584,0.21953623
194600224,0.39126372,0.02527837,0.2040702
194800568,0.44573823,0.020992378,0.21270356
195002838,0.47475174,0.018690512,0.21961378
195205758,0.433662,0.022513794,0.21021836
195410351,0.3984123,0.031524997,0.22508775
195613007,0.3848804,0.034535304,0.21098742
195816696,0.37297812,0.028868163,0.2088968
196016404,0.35635224,0.034173913,0.21164218
196219342,0.389399,0.041456185,0.2095836
196422644,0.44507775,0.041139368,0.21219274
196626796,0.4918423,0.04576034,0.20524688
196829682,0.43823043,0.04121092,0.1951129
197033912,0.30678967,0.04072131,0.19131875
197236707,0.28291404,0.032421764,0.200513
197440049,0.2778779,0.025554283,0.20260793
197643431,0.37890363,0.02721761,0.20731282
197842512,0.26631182,0.03161436,0.23187222
198046395,0.28345215,0.024141988,0.23955806
198246229,0.28777096,0.02948081,0.24125907
198445733,0.2720066,0.030712403,0.23991112
198648712,0.25084433,0.03268579,0.29652843
198851394,0.313457,0.032011047,0.31806937
199054661,0.28292128,0.028488928,0.3123029
199259110,0.21977942,0.029582772,0.32010755
199461772,0.29451853,0.03435158,0.35541192
199666021,0.22292784,0.041102055,0.3465214
199869021,0.22210498,0.04132309,0.35077223
200072801,0.22558641,0.037828445,0.35428718
200275455,0.19418898,0.032992143,0.34869388
200475324,0.2092647,0.038828503,0.3474583
200679250,0.17926624,0.03664026,0.33762252
200882848,0.1549933,0.035137583,0.32416174
201084895,0.2812703,0.022884848,0.31679752
201287382,0.44764385,0.037373982,0.31255922
201492716,0.35579318,0.03601619,0.3041392
201695309,0.3977963,0.03284938,0.29885417
201898819,0.31036982,0.024530623,0.2949399
202099444,0.32380512,0.03291899,0.29538736
202301760,0.43658137,0.048133902,0.29153174
202500993,0.52195895,0.05433585,0.29629943
202705066,0.44043145,0.039700706,0.3083287
202908572,0.552614,0.035113413,0.33128384
203111517,0.5252057,0.04189649,0.34674105
203316079,0.40888345,0.04211389,0.3732025
203925061,0.20750229,0.033051807,0.40926236
204127324,0.31226435,0.03834254,0.42791942
204328178,0.124126926,0.032783553,0.4421255
204531762,0.11632172,0.03880917,0.44740096
204732355,0.23335847,0.043267075,0.4297413
204933783,0.38524175,0.044183712,0.42990145
205133670,0.13888815,0.036080394,0.42655683
205336996,0.23354113,0.019231074,0.41877326
205542140,0.41642517,0.0315132,0.41806248
205744127,0.35212448,0.035773914,0.39992744
205948199,0.20163895,0.0338809,0.4037639
206150490,0.16973266,0.039211605,0.38611138
206350531,0.36396888,0.045067884,0.39642963
206554040,0.3454055,0.03137681,0.43924132
206754530,0.24405265,0.021329548,0.46147892
206956098,0.23201951,0.020935224,0.42437947
207156132,0.22439943,0.019072985,0.41862735
207359511,0.37617156,0.019684618,0.40155694
207559229,0.29203486,0.04053513,0.38586566
207761796,0.3602176,0.044146437,0.37620598
207961731,0.20982009,0.054084558,0.35512477
208164988,0.35460156,0.051138595,0.33816478
208368794,0.24507561,0.05360429,0.3227488
208572144,0.8450551,0.047398206,0.3113072
208775745,0.5490083,0.03617879,0.2917237
208978677,0.46170044,0.034583952,0.29435587
209182174,0.3919467,0.042635508,0.28198683
210597656,0.37500772,0.029642941,0.45095292
210802842,0.29887468,0.03416854,0.43980417
211004850,0.37367553,0.032793906,0.4384425
211209016,0.39334634,0.023480495,0.42174175
211411257,0.35404426,0.039614987,0.42522687
211611342,0.3534896,0.041878585,0.4266251
211815271,0.37691325,0.038254973,0.43855274
212017986,0.416739,0.03543046,0.44786394
212218362,0.36509866,0.0295242,0.45514593
212417561,0.34985393,0.039411735,0.47457883
212620148,0.33042356,0.031257253,0.47551098
212824043,0.41289288,0.020740805,0.47433904
213027368,0.28572726,0.024283078,0.4785351
213231436,0.330289,0.027627092,0.48711035
213433738,0.367924,0.04303045,0.5017326
213637891,0.32184607,0.041637287,0.5079572
213840874,0.40493456,0.034717977,0.50799906
214044954,0.37765318,0.04572375,0.5103328
214243296,0.30942118,0.0391483,0.5020327
214448267,0.35591152,0.039681695,0.49575707
214650529,0.38435507,0.03828194,0.48849472
214855356,0.33930704,0.025781676,0.49583548
215057389,0.22140834,0.024187172,0.5115565
215258572,0.26617265,0.024584595,0.5177845
215460194,0.24926586,0.03968063,0.53209317
215663628,0.28415856,0.042221427,0.5454142
215867989,0.4890797,0.039499428,0.5536214
216070469,0.36545223,0.032415062,0.56135863
216274328,0.34372613,0.03664439,0.56036174
216473365,0.38084137,0.036109198,0.5479756
216676919,0.40539658,0.029020587,0.54834425
216880551,0.4403963,0.02636767,0.556102
217084340,0.38165557,0.027748516,0.5640305
217286521,0.46521276,0.027122425,0.5718659
217491392,0.35174713,0.027852902,0.5789683
217693866,0.36603802,0.02431856,0.58096814
217897625,0.4358268,0.025697611,0.5814854
218098452,0.36954805,0.030263705,0.59430414
218300135,0.26324147,0.034661792,0.60512286
218504367,0.22036064,0.031105679,0.60394347
218703973,0.5020208,0.031579807,0.6092571
218907247,0.5417876,0.026693115,0.62191725
219109684,0.38337246,0.04097166,0.6164683
219314359,0.36399677,0.046993207,0.61132455
219516103,0.38300538,0.04562248,0.606178
219720451,0.63049024,0.043694172,0.6142048
219923440,0.47013894,0.040868964,0.6144162
220127673,0.36050594,0.038433906,0.61201733
220326955,0.40980172,0.042379927,0.6053883
220529800,0.39045686,0.041291837,0.61439127
220729237,0.68548656,0.040197376,0.61469376
220931381,0.33962396,0.043096304,0.61326224
221136468,0.33241296,0.03977518,0.61282873
221339313,0.45513713,0.03461798,0.6150826
221542850,0.49588892,0.03551488,0.62325037
221745786,0.45806977,0.036129057,0.62641793
221950019,0.39249167,0.032934804,0.6316867
222150016,0.24368665,0.0349177,0.64013994
222352613,0.322372,0.035612363,0.6414798
222553159,0.4449021,0.04831489,0.64222777
222755327,0.5123459,0.050175,0.6396244
222958980,0.5204889,0.046978086,0.62812304
223161722,0.7987626,0.042676248,0.6294299
223361725,0.49060243,0.04170801,0.633558
223564912,0.5122811,0.030924374,0.63700455
223769709,0.35138226,0.029935766,0.6416308
223972137,0.3681847,0.027866483,0.6457603
224176306,0.3249696,0.03259327,0.64988464
224378853,0.47216788,0.022773169,0.66004187
224581724,0.53828883,0.033843018,0.6632316
224781821,0.41025844,0.050928034,0.6578666
224986068,0.35648486,0.048779797,0.6538632
225188130,0.39405933,0.045000628,0.64977545
225392442,0.48812896,0.03543556,0.6471277
225592037,0.5239033,0.0323032,0.6440304
225794498,0.6292788,0.023895724,0.6528842
225997647,0.50449795,0.021319645,0.6611632
226202517,0.39804423,0.025095604,0.6629037
226404950,0.45126864,0.022974335,0.6672329
226608790,0.5485398,0.027960995,0.6768156
226811994,0.5103847,0.0413022,0.67366177
227012117,0.68015075,0.04703656,0.6687628
227214435,0.55249846,0.048620522,0.6626979
227418627,0.4346382,0.046507657,0.66041404
227618011,0.48334944,0.046028383,0.6497636
227820865,0.6688923,0.036417615,0.6548344
228024555,0.3455584,0.038912926,0.6550163
228227394,0.39970362,0.03340075,0.66349506
228431990,0.37879932,0.02345619,0.65912175
228635750,0.34275484,0.034837503,0.66857
228837741,0.39827877,0.040879685,0.6657872
229041579,0.3777929,0.04281409,0.6633582
229241388,0.32269984,0.04367186,0.6692609
229444259,0.18349679,0.041008536,0.6660444
229648122,0.25462815,0.04297875,0.6668727
229848232,0.17519656,0.0447043,0.64803743
230050615,0.38776982,0.03978762,0.6444384
230254657,0.48908746,0.03728252,0.6474122
230457511,0.40156826,0.039827026,0.6396133
230658054,0.48944685,0.037713334,0.6360514
230860462,0.52371764,0.035724733,0.62973714
231063354,0.2632833,0.034731958,0.6149376
231263480,0.3610832,0.034001265,0.6081324
231467361,0.3522935,0.034821864,0.60812813
231669848,0.426035,0.04225184,0.5879112
231873870,0.36358806,0.05560715,0.58142185
232075297,0.5276684,0.06627016,0.57002586
232276100,0.2672835,0.057944015,0.56434876
232479279,0.3431285,0.04251692,0.5640365
232682640,0.19026364,0.03211285,0.5666815
232887891,0.3546149,0.022709748,0.5303851
233089771,0.35376865,0.04882015,0.49707696
233294047,0.57581794,0.048047274,0.48710215
233496136,0.4900459,0.043071084,0.4730158
233696034,0.3801485,0.052980267,0.461373
233900044,0.33021623,0.05001566,0.45873198
234102623,0.27024773,0.037000388,0.4809734
234302563,0.44717094,0.03716102,0.47459427
234506530,0.49723414,0.028217766,0.47957337
234709064,0.5079113,0.037291855,0.47946057
234912119,0.45376092,0.035834927,0.4702121
235117493,0.7286064,0.043850116,0.4644416
235319513,0.8262998,0.028675435,0.4605862
236128865,0.6243197,0.04042833,0.5087428
236332908,1.1687673,0.03904409,0.5215086
236532811,0.53717136,0.028215546,0.53272766
236735373,0.2486316,0.02191719,0.5547959
236939146,0.27130413,0.037147358,0.581847
237141781,0.34341896,0.03728979,0.6289602
237346637,0.18953285,0.044484872,0.62168694
237548843,0.22888559,0.061838955,0.61741996
237752845,0.34228605,0.056725934,0.5978153
237954508,0.1172625,0.0295796,0.5748345
238155546,0.43422812,0.033271097,0.56818134
238359457,0.3053406,0.036784466,0.55383396
238561886,0.2568987,0.041426178,0.549501
238761752,0.39840773,0.035656106,0.53956145
238966578,0.5151753,0.037252042,0.5264046
239169164,0.4431625,0.038264737,0.51217616
239371472,0.35721374,0.032131493,0.49306688
239575772,0.32397756,0.020266453,0.49452522
239776746,0.29530728,0.039836675,0.49105892
241194984,0.25753024,0.04068198,0.4989193
241398305,0.29405385,0.030761167,0.55550164
241601932,0.23906742,0.022786181,0.557588
241805250,0.22256163,0.028121172,0.5669153
242005682,0.31937587,0.02247319,0.5700322
242207436,0.38197184,0.014762677,0.5820852
242412439,0.45833308,0.032287676,0.59175646
242614516,0.49437442,0.045823622,0.58502835
242818695,0.4590055,0.030309383,0.57787734
243018148,0.3652886,0.028801758,0.5724844
243220850,0.3740858,0.030617723,0.55917275
243424548,0.4568847,0.0370322,0.56003296
243627328,0.47246742,0.036529243,0.5648773
243830453,0.5267868,0.035648227,0.5779346
244035513,0.5444643,0.0279157,0.5934257
244237746,0.75404197,0.030448163,0.60466194
244441972,0.6049452,0.034798644,0.6292421
244641436,0.3313909,0.023565453,0.643559
244844159,0.26387417,0.02715648,0.66030854
245048086,0.31545898,0.024010962,0.6779391
245248249,0.24204661,0.030883942,0.73508394
245450777,0.21304563,0.03645565,0.75867015
245653726,0.28543317,0.030705608,0.7624876
245857493,0.2467813,0.032645665,0.7576952
246062102,0.16367915,0.031677008,0.74708986
246264230,0.2627741,0.034870155,0.72886336
246467767,0.19068621,0.031565785,0.68731713
246670445,0.42621216,0.028477076,0.63260806
246870521,0.53132653,0.042288803,0.59380543
247074513,0.6487775,0.048669707,0.55717224
247274050,0.7576173,0.045555614,0.5449346
247476183,0.95245206,0.046104584,0.5425834
247676161,0.8527752,0.050305378,0.5437117
247880457,0.6578225,0.03987273,0.54713506
248083135,0.3609129,0.020573303,0.5682533
248286647,0.17165749,0.01729751,0.6158201
248491317,0.29883614,0.036512576,0.7050513
248693051,0.3872909,0.026657285,0.7348125
248897495,0.183037,0.025467535,0.7403741
249100329,0.43415737,0.030688545,0.7430982
249304402,0.21624622,0.0267578,0.7390215
249502810,0.3403553,0.030953797,0.7298801
249707000,0.42504683,0.03672467,0.6702822
249906358,0.5910352,0.05010837,0.59795517
250108850,0.80451626,0.05057582,0.55089617
250312603,0.8605283,0.046738368,0.52662385
250515276,0.99710053,0.044945575,0.5293662
250719979,0.7672823,0.05573331,0.5308795
250922452,0.6252028,0.052071452,0.5527048
251122651,0.34912482,0.03806749,0.5810447
251325818,0.42542657,0.020154934,0.6310422
251529247,0.3395804,0.04471479,0.69480956
251732219,0.28548548,0.04712841,0.72983986
251936895,0.19694299,0.05041845,0.73641396
252135922,0.15770377,0.042178687,0.71533483
252338451,0.49036068,0.022979118,0.68181473
252542841,0.5348978,0.031216785,0.6686112
252745620,0.29389018,0.04063369,0.64741796
252949094,0.5145447,0.049257703,0.61738545
253152455,0.41006413,0.04001114,0.59255403
253355356,0.38276112,0.036119778,0.5895837
253559622,0.4284727,0.026174534,0.5730296
253758579,0.46456066,0.037758023,0.5754837
253962660,0.31535482,0.045818005,0.57154745
254164068,0.6853459,0.04686727,0.5754502
254364980,0.4106515,0.058191042,0.5687028
254568729,0.38495156,0.05012269,0.5590437
254771588,0.35454518,0.05243832,0.5541234
254975746,0.28856784,0.04049257,0.55364424
255178535,0.6191934,0.045741893,0.55187
255382463,0.2632578,0.03176051,0.5125529
255585871,0.28062135,0.038106844,0.5012025
255785384,0.38125333,0.039264243,0.49784175
255988042,0.42943695,0.041414354,0.4927697
256191959,0.36903873,0.036202148,0.42205
256392405,0.3364747,0.031043917,0.26018575
256594441,0.30494982,0.02854081,0.15366925
256797623,0.30835688,0.029552417,0.14631411
256999186,0.34889612,0.030320408,0.15005651
257201204,0.3475977,0.03285186,0.14785428
257403998,0.37876305,0.03522684,0.14361879
257607586,0.3586167,0.03900304,0.14576434
257807802,0.32965955,0.037589964,0.15099505
258010369,0.3001057,0.036057293,0.15534092
258213783,0.31902862,0.035521585,0.14715263
258417190,0.32032356,0.03705932,0.15440786
258620067,0.3150268,0.03856917,0.21213302
258820093,0.33219644,0.038873486,0.24661177
259023238,0.37116137,0.042026408,0.25106883
259226724,0.35987833,0.042712715,0.24939471
259430429,0.3549503,0.043935563,0.2539802
259633893,0.34138733,0.04216073,0.26476836
259836847,0.324882,0.040116683,0.26463816
260040553,0.28935385,0.0250999,0.26220995
260244008,0.23801869,0.021720763,0.27298468
260447374,0.21411145,0.020056661,0.27439436
260647275,0.17089333,0.029263893,0.2835167
260850726,0.19151042,0.033308417,0.2798935
261053665,0.2637166,0.038727548,0.28648132
261257863,0.2023419,0.03738627,0.291588
261459959,0.11128821,0.03285909,0.29715353
261665267,0.18164979,0.036860395,0.30635214
261867290,0.15819956,0.04771218,0.31725958
262071247,0.32193777,0.04758627,0.3130616
262473679,0.29611102,0.046262927,0.31631926
263083282,0.21503398,0.030888041,0.29347628
263287599,0.2688882,0.03150677,0.28090212
263491364,0.3340557,0.03268463,0.26860264
263693713,0.32786378,0.03824796,0.26555148
263898017,0.370678,0.04262552,0.26885602
264098087,0.32607755,0.041321836,0.27575094
264300480,0.3089374,0.026812065,0.293415
264503332,0.19540916,0.037971027,0.3180665
264703391,0.34720507,0.041872803,0.3221536
264903259,0.29824287,0.029589264,0.3176015
265106847,0.20721786,0.049233288,0.31316602
265305202,0.25365618,0.047891293,0.30858317
265509054,0.15055253,0.039344937,0.30026156
265712457,0.25215977,0.027650934,0.29155353
265915273,0.34035298,0.034195144,0.284483
266119896,0.33221298,0.035381656,0.28803217
266323457,0.28560707,0.03522388,0.2861554
266525680,0.40213323,0.038766302,0.27591097
266730012,0.45179388,0.04407792,0.2747021
266929816,0.3560592,0.039754063,0.27359965
267132158,0.35845187,0.029321069,0.28055426
267331999,0.5229737,0.030727588,0.32311505
267534528,0.35990822,0.028513845,0.38697493
267734513,0.4766239,0.038807508,0.41507822
267938310,0.26305866,0.035633266,0.43153408
268141524,0.51615936,0.023290623,0.4698036
268344894,0.24376951,0.046457604,0.49036598
268549098,0.39385676,0.05592862,0.472746
268751440,0.16145496,0.05332875,0.46309528
268954852,0.3717878,0.044616923,0.46933368
269158611,0.27687183,0.036851432,0.46633
269362999,0.31278443,0.041806478,0.4608911
269561838,0.21691957,0.06799005,0.44428506
269764143,0.31363365,0.034996007,0.4355787
269964179,0.26262116,0.03316079,0.40693057
270167500,0.31461245,0.03896834,0.42125058
270371622,0.3905159,0.042470798,0.43570045
270574484,0.37350225,0.040477287,0.45574144
270778728,0.32735112,0.023794826,0.47991225
270980829,0.46312374,0.08041988,0.46494573
271183629,0.5691387,0.10699593,0.41267136
271385086,0.33411828,0.099776685,0.38894323
271587643,0.2631593,0.06790731,0.41334105
271791578,0.3775073,0.06420151,0.45133564
271993860,0.47022104,0.072642624,0.45031905
272193647,0.4410623,0.060912624,0.4555588
273210496,0.3982219,0.08625267,0.42726806
273413991,0.3040826,0.06126063,0.45645168
273615308,0.3884128,0.06714337,0.46030307
273817065,0.31607908,0.053540196,0.4712331
274021530,0.27875566,0.034371223,0.4849615
274224211,0.33762228,0.024243314,0.51936615
274424406,0.43392125,0.09429537,0.49879533
274626561,0.44022128,0.117483266,0.43993017
274830650,0.36878785,0.09928731,0.40953177
275031079,0.49818397,0.071739525,0.42139044
275233621,0.27611053,0.0556722,0.43340045
275436057,0.22360934,0.052501958,0.4311536
275640468,0.32855996,0.054805066,0.4270841
275843356,0.4379643,0.047559835,0.43154922
276046578,0.4942288,0.03556106,0.47272328
