timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
7208893,-1.5274391,-1.5402348,14.535,1.0
7221615,-1.5221282,-1.534734,14.495,1.0
7232075,-1.5165395,-1.5291102,14.505,1.0
7244548,-1.5095447,-1.5221562,14.525,1.0
7255662,-1.49982,-1.512311,14.509999,1.0
7265890,-1.4879208,-1.5004222,14.554999,1.0
7277485,-1.4745923,-1.4868174,14.5,1.0
7288097,-1.4606246,-1.4728073,14.5199995,1.0
7300297,-1.4462752,-1.4583002,14.505,1.0
7311155,-1.432817,-1.4445199,14.429999,1.0
7322707,-1.4224101,-1.4342275,14.509999,1.0
7332952,-1.4153707,-1.4270376,14.469999,1.0
7345041,-1.4120641,-1.4237037,14.469999,1.0
7357193,-1.412934,-1.4246303,14.49,1.0
7368960,-1.4180493,-1.429756,14.48,1.0
7381109,-1.4260762,-1.4379475,14.505,1.0
7392001,-1.4338135,-1.4457743,14.514999,1.0
7405220,-1.4384404,-1.450373,14.5,1.0
7416055,-1.4395384,-1.451478,14.505,1.0
7428448,-1.4389579,-1.4508139,14.465,1.0
7439117,-1.4393507,-1.4513109,14.505,1.0
7451162,-1.4410475,-1.4529299,14.46,1.0
7461969,-1.4436715,-1.4556475,14.5,1.0
7474678,-1.4456216,-1.4576478,14.525,1.0
7485105,-1.4454671,-1.4573907,14.485,1.0
7496035,-1.4433889,-1.4553753,14.505,1.0
7507210,-1.4399085,-1.4517888,14.46,1.0
7518356,-1.437041,-1.4488614,14.46,1.0
7530842,-1.4369146,-1.4488848,14.5199995,1.0
7541104,-1.4388888,-1.4508358,14.509999,1.0
7552034,-1.4411278,-1.4530993,14.495,1.0
7564074,-1.442221,-1.4541092,14.469999,1.0
7575109,-1.4420631,-1.454051,14.509999,1.0
7587101,-1.4398685,-1.4518403,14.505,1.0
7598025,-1.4353154,-1.4472036,14.509999,1.0
7609071,-1.4288213,-1.4406096,14.48,1.0
7620635,-1.4213033,-1.4330046,14.469999,1.0
7632025,-1.4141321,-1.4258013,14.474999,1.0
7643999,-1.4083567,-1.4200592,14.505,1.0
7655246,-1.4040214,-1.4156723,14.49,1.0
7666591,-1.4007807,-1.412466,14.514999,1.0
7678158,-1.3979993,-1.4095913,14.495,1.0
7710707,-1.39582,-1.4073939,14.495,0.99
7722446,-1.3937767,-1.405288,14.485,1.0
7733154,-1.3917211,-1.4032764,14.509999,1.0
7743760,-1.3895538,-1.4010545,14.495,1.0
7754750,-1.387586,-1.3991876,14.5199995,1.0
7765820,-1.3855698,-1.3971182,14.505,1.0
7777537,-1.3834518,-1.3950291,14.53,1.0
7789113,-1.3805892,-1.3921252,14.5199995,1.0
7801561,-1.3768466,-1.3882307,14.469999,1.0
7813141,-1.3730695,-1.3844543,14.514999,1.0
7825677,-1.3697653,-1.3809943,14.45,1.0
7837159,-1.3676044,-1.3789392,14.49,1.0
7849741,-1.3666961,-1.3779875,14.474999,1.0
7861147,-1.3681804,-1.3794376,14.469999,1.0
7873558,-1.37224,-1.3836455,14.514999,1.0
7885148,-1.3783852,-1.389721,14.465,1.0
7897586,-1.3874595,-1.398943,14.495,1.0
7909056,-1.3988119,-1.4104197,14.49,1.0
7921512,-1.4120467,-1.4237642,14.49,1.0
7933037,-1.4280584,-1.4399766,14.5199995,1.0
7943780,-1.4471067,-1.4591224,14.49,1.0
7954685,-1.4680982,-1.4802626,14.48,1.0
7965129,-1.4888893,-1.5011622,14.469999,1.0
7977522,-1.507755,-1.5201,14.45,1.0
7989128,-1.5239971,-1.5366316,14.5,1.0
8001524,-1.5371641,-1.5498406,14.474999,1.0
8013111,-1.5476463,-1.5605469,14.5199995,1.0
8025711,-1.5550358,-1.5679888,14.505,1.0
8037130,-1.5596024,-1.5725402,14.5,1.0
8047754,-1.5619833,-1.5749271,14.495,1.0
8059086,-1.5626503,-1.5756601,14.5199995,1.0
8070732,-1.5619284,-1.5749683,14.509999,1.0
8081657,-1.5600197,-1.5729336,14.49,1.0
8092402,-1.5575488,-1.5705241,14.5199995,1.0
8103104,-1.5542115,-1.5670929,14.49,1.0
8115150,-1.5490736,-1.5618582,14.469999,1.0
8126361,-1.5409687,-1.5537654,14.505,1.0
8137593,-1.5301116,-1.5428314,14.509999,1.0
8149100,-1.5179373,-1.5305098,14.509999,1.0
8160909,-1.5057125,-1.518149,14.465,1.0
8172392,-1.4942775,-1.5065664,14.465,1.0
8183119,-1.4842716,-1.4965955,14.509999,1.0
8195508,-1.4758314,-1.4881817,14.53,1.0
8205904,-1.4689171,-1.4810421,14.465,1.0
8217940,-1.462959,-1.4751172,14.5,1.0
8229144,-1.4565736,-1.4687169,14.514999,1.0
8241107,-1.4503216,-1.4623961,14.5199995,1.0
8252903,-1.4449896,-1.4570198,14.5199995,1.0
8265254,-1.4402791,-1.4523226,14.535,1.0
8276735,-1.4356475,-1.4474635,14.46,1.0
8287768,-1.4312764,-1.4430671,14.469999,1.0
8299976,-1.4265621,-1.4383855,14.49,1.0
8311620,-1.4216344,-1.4334315,14.49,1.0
8322958,-1.4172813,-1.4290174,14.48,1.0
8335574,-1.4138587,-1.4255658,14.5,1.0
8347965,-1.4115195,-1.4231826,14.49,1.0
8359522,-1.4108279,-1.4225861,14.525,1.0
8369939,-1.4111186,-1.4227432,14.469999,1.0
8382371,-1.411924,-1.4236476,14.49,1.0
8393450,-1.4124607,-1.4240912,14.465,1.0
8405688,-1.4137214,-1.4254986,14.5199995,1.0
8416900,-1.4166776,-1.4284545,14.509999,1.0
8430397,-1.4220589,-1.4337862,14.474999,1.0
8441342,-1.4295416,-1.4413722,14.48,1.0
8453628,-1.4382583,-1.4501985,14.495,1.0
8464899,-1.4470543,-1.459131,14.5199995,1.0
8477623,-1.4541061,-1.4662178,14.525,1.0
8488801,-1.4582411,-1.4703326,14.495,1.0
8502742,-1.4592639,-1.4713874,14.509999,1.0
8514189,-1.4574513,-1.4694705,14.474999,1.0
8525612,-1.4539961,-1.4660449,14.495,1.0
8536525,-1.4499027,-1.4620287,14.53,1.0
8548810,-1.4454867,-1.4574668,14.49,1.0
8561489,-1.4411976,-1.4531298,14.485,1.0
8572832,-1.436376,-1.4481366,14.45,1.0
8585485,-1.4304366,-1.4422672,14.48,1.0
8596644,-1.4241241,-1.4359465,14.514999,1.0
8607348,-1.420404,-1.432183,14.509999,1.0
8618021,-1.4206247,-1.4323989,14.49,1.0
8629908,-1.4238857,-1.4357246,14.505,1.0
8641924,-1.4278755,-1.4398034,14.509999,1.0
8653900,-1.4300662,-1.4418995,14.465,1.0
8667933,-1.4301531,-1.441984,14.509999,1.0
8678048,-1.4291836,-1.4410303,14.505,1.0
8689331,-1.4285326,-1.4403527,14.485,1.0
8700292,-1.4288149,-1.4406748,14.5,1.0
8711993,-1.4297074,-1.4415563,14.509999,1.0
8724297,-1.4311507,-1.4430466,14.495,1.0
8736022,-1.4325991,-1.4445335,14.5199995,1.0
8747951,-1.4333601,-1.4452255,14.49,1.0
8759311,-1.4334567,-1.4453802,14.509999,1.0
8772604,-1.432812,-1.4446226,14.469999,1.0
8783295,-1.4314934,-1.4432607,14.46,1.0
8796750,-1.4297742,-1.4416276,14.5,1.0
8807437,-1.4284585,-1.4402548,14.469999,1.0
8820416,-1.4280298,-1.4399406,14.5199995,1.0
8832000,-1.4274006,-1.4392093,14.49,1.0
8844582,-1.4266053,-1.4384325,14.5,1.0
8855425,-1.4256219,-1.4374553,14.5,1.0
8865910,-1.424212,-1.4360356,14.495,1.0
8878504,-1.4219303,-1.4337294,14.509999,1.0
8888912,-1.4187667,-1.4305396,14.509999,1.0
8900690,-1.414922,-1.4265722,14.485,1.0
8911250,-1.410633,-1.4223667,14.509999,1.0
8923515,-1.4052463,-1.4169269,14.495,1.0
