timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
273945465,-0.01930012,0.0043112948,-0.00204228,4001,0,1.2245951,0.55479777,-9.622619,4001
273949465,9.1355345e-05,-0.0016621224,-0.0034983528,4000,0,1.1878713,0.6400087,-9.714478,4000
273953464,0.011414936,0.0015185329,-0.0034869881,3999,0,1.0619432,0.57081556,-9.889512,3999
273957465,0.007405893,0.00322579,-0.005396662,4001,0,1.0873549,0.23527251,-9.711948,4001
273961465,-0.013839704,0.0018776059,-0.0022606754,4000,0,1.1455982,0.14479148,-9.6738825,4000
273965487,-0.018646935,-6.588753e-05,-0.0031598024,4022,0,1.1307102,0.34309912,-9.393696,4022
273969471,-0.01135224,0.0027103203,-0.002279283,3984,0,1.2625989,0.65188164,-9.724537,3984
273973465,0.006458079,5.2583397e-05,-0.0016837375,3994,0,1.1605325,0.60256153,-9.689712,3994
273977465,0.009875321,0.0018558382,-0.0024643922,4000,0,1.1174325,0.40538195,-9.846562,4000
273981465,-0.0009757188,0.0032591177,-0.00070425245,4000,0,1.0891652,0.1406545,-9.663067,4000
273985474,-0.017976722,-0.0011660398,-0.0020785204,4009,0,1.0748235,0.23047505,-9.552168,4009
273989471,-0.023853822,-0.0009022587,-0.002739089,3997,0,1.1959659,0.43342727,-9.538507,3997
273993465,-0.0023697596,-0.005708782,-0.0025655983,3994,0,1.176618,0.67168427,-9.737707,3994
273997465,0.009878517,-0.0027260322,-0.0025391947,4000,0,1.1006011,0.5432989,-9.815661,4000
274001464,0.009711301,-0.0019665116,-0.002744334,3999,0,1.0935564,0.21908265,-9.751546,3999
274005474,-0.009248752,-0.00043660114,-0.00020363307,4010,0,1.10029,0.11108816,-9.697909,4010
274009471,-0.018269427,0.0001705115,-0.0008185447,3997,0,1.083425,0.28919333,-9.439493,3997
274013465,-0.014874037,0.0017012078,0.00042304597,3994,0,1.2565858,0.6092283,-9.720913,3994
274017465,0.0070623853,-0.00027410238,-0.0002790754,4000,0,1.1158005,0.6174248,-9.607802,4000
274021464,0.012211884,0.0030540861,-0.00017407673,3999,0,1.0801222,0.45152357,-9.838509,3999
274025473,-0.0010280771,0.0019257412,-0.0017284078,4009,0,1.0655881,0.12789467,-9.614853,4009
274029471,-0.020798553,0.00207828,-0.0014192506,3998,0,1.073959,0.21425724,-9.559885,3998
274033465,-0.023085775,0.0037971402,0.0007587883,3994,0,1.1608845,0.39996722,-9.409957,3994
274037465,-0.006268832,-0.001845083,-0.00012331197,4000,0,1.1905442,0.6523144,-9.722656,4000
274041471,0.008242466,0.00060837506,0.0038801935,4006,0,1.0890536,0.5391997,-9.741644,4006
274045479,0.006324005,0.00081683625,0.0010802529,4008,0,1.0472552,0.2998432,-9.777872,4008
274049487,-0.010400634,0.004564323,0.0014511133,4008,0,1.095168,0.086522706,-9.706098,4008
274053464,-0.019947778,0.0027742423,0.003705295,3977,0,1.0651548,0.2546595,-9.455625,3977
274057464,-0.01976237,0.004676123,0.0039095436,4000,0,1.2160465,0.5954903,-9.69618,4000
274061471,0.005728043,0.0034885623,0.0023322024,4007,0,1.1211852,0.64664435,-9.609562,4007
274065499,0.014039463,0.0060355193,6.196509e-05,4028,0,1.0983796,0.47564673,-9.819584,4028
274069503,0.0031434167,0.0022401435,0.0020297552,4004,0,1.070738,0.15555102,-9.564787,4004
274073465,-0.020276798,0.0021601028,0.0005154953,3962,0,1.0758294,0.28292575,-9.589748,3962
274077464,-0.022522246,0.0035762698,-0.000187174,3999,0,1.1234666,0.4060718,-9.397142,3999
274081471,-0.0059093945,0.001599165,0.0014425388,4007,0,1.1942805,0.7034333,-9.80407,4007
274085465,0.007995965,0.00078991044,0.00070782,3994,0,1.0929258,0.6148393,-9.711713,3994
274089465,0.008590196,0.0007865828,-0.0010018083,4000,0,1.0966583,0.4005399,-9.8544655,4000
274093464,-0.0075312993,0.0008120802,0.001107836,3999,0,1.1221191,0.12705699,-9.693071,3999
274097465,-0.019618819,-0.0021325313,0.0015158986,4001,0,1.0909932,0.31840804,-9.479956,4001
274101471,-0.020076664,0.0023170991,0.0024179802,4006,0,1.2517726,0.6088397,-9.570738,4006
274105464,0.0042458125,-0.0005696632,0.00084628887,3993,0,1.1683996,0.66674966,-9.622266,3993
274109465,0.0105019575,0.0021797959,-0.0020253772,4001,0,1.130054,0.51400054,-9.852476,4001
274113490,0.004678443,0.0011046324,-0.0034258512,4025,0,1.0821775,0.23052336,-9.609897,4025
274117464,-0.018459182,0.0017323566,-0.0027457988,3974,0,1.1358652,0.23574589,-9.6632395,3974
274121465,-0.023316821,0.0020611205,-0.0013643736,4001,0,1.148299,0.32830954,-9.390226,4001
274125465,-0.012398708,-0.0024653582,-0.0021728226,4000,0,1.2212665,0.65715873,-9.812754,4000
274129473,0.0068682325,-0.0008327744,-0.0019789396,4008,0,1.12444,0.5878841,-9.672415,4008
274133513,0.006891981,-7.6385215e-05,-0.0041037677,4040,0,1.1410484,0.38755843,-9.916452,4040
274137465,-0.0040047774,0.00339575,-0.0035127248,3952,0,1.0816082,0.07576804,-9.657563,3952
274141464,-0.015284781,-0.0013042652,-0.00338675,3999,0,1.0947706,0.24061966,-9.54464,3999
274145465,-0.022622371,0.002717813,-0.0041379435,4001,0,1.2248411,0.43348047,-9.494598,4001
274149465,-0.0032939727,-0.002684166,-0.0022898335,4000,0,1.1388178,0.6244475,-9.733905,4000
274153510,0.007714955,0.0021436096,-0.004111845,4045,0,1.1040715,0.53216577,-9.850315,4045
274157465,0.0070684347,-0.0014682751,-0.002176181,3955,0,1.0858461,0.28596738,-9.8116,3955
274161465,-0.015591329,0.0018031949,-0.0015248707,4000,0,1.0836681,0.1782894,-9.7827635,4000
274165465,-0.018275036,-0.0011526159,-0.0018759951,4000,0,1.0527833,0.22874795,-9.418418,4000
274169465,-0.015594275,0.0029203272,-0.0020460908,4000,0,1.2286202,0.62111884,-9.75714,4000
274172679,0.006432998,-0.004062557,-0.001568718,3214,0,1.1167364,0.61242163,-9.434944,3214
274176665,0.014245151,-0.00060909294,-0.0041372175,3986,0,1.0952579,0.5217165,-9.876647,3986
274179899,0.012900641,-0.0015605537,-0.004771338,3234,0,1.0210644,0.2776359,-9.610627,3234
274184671,-0.010507762,0.0033972855,-0.0052056904,4772,0,1.088107,0.18087664,-9.706293,4772
274188706,-0.019096483,0.0017715273,-0.0031881295,4035,0,1.1000808,0.35869443,-9.391635,4035
274192665,-0.009480004,-0.0006273501,-0.0016988843,3959,0,1.1609613,0.7101092,-9.787893,3959
274196664,0.0078249825,-0.0016985275,-0.0031158756,3999,0,1.1183828,0.64878047,-9.540597,3999
274200717,0.009788371,0.00014524869,-0.0029837312,4053,0,1.0995766,0.48763987,-9.817474,4053
274204671,-0.004766506,0.0051142843,-0.0034374623,3954,0,1.0562941,0.12560587,-9.605764,3954
274208678,-0.016230902,0.0008641304,-0.0037668785,4007,0,1.0893018,0.21639907,-9.529167,4007
274212665,-0.02456314,0.0017610037,-0.0010698996,3987,0,1.2011532,0.5055473,-9.599256,3987
274216699,-0.0008070777,-0.002263459,-0.0014858465,4034,0,1.1182472,0.649953,-9.638593,4034
274220720,0.00922694,0.005173014,-0.0010124776,4021,0,1.1407727,0.51724696,-9.864716,4021
274224671,0.008038304,-0.0016028481,-0.0024934637,3951,0,1.0616202,0.19226763,-9.618221,3951
274228664,-0.019726185,0.0035306201,0.00040952745,3993,0,1.1122948,0.18541199,-9.706284,3993
274232665,-0.026039883,0.0014499144,-0.0002502065,4001,0,1.0927763,0.21408764,-9.36661,4001
274236664,-0.01820184,0.0017948615,-0.00029279204,3999,0,1.208361,0.5799428,-9.874012,3999
274240706,0.0056417286,0.0011414116,0.0010684938,4042,0,1.1110766,0.5892858,-9.602227,4042
274244704,0.006408932,0.00227478,-0.00051290647,3998,0,1.148486,0.3965588,-9.952899,3998
274248665,-0.0034512593,0.0037071402,0.00042908854,3961,0,1.0847985,-0.040026207,-9.582841,3961
274252664,-0.01928595,0.0014789248,0.0014951986,3999,0,1.1132869,0.13615692,-9.556744,3999
274256671,-0.025917875,0.0043408223,0.0024989361,4007,0,1.192247,0.39578274,-9.44675,4007
274260694,0.00072413473,-0.0003291774,0.003421588,4023,0,1.1478581,0.65360904,-9.692753,4023
